"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
2.0,322.0,2.0,0.0002174973487854004,"pfizer [[news]] [[sends]] blue [[chips]] down [[new]] [[york]] \( [[reuters]] \) the dow jones [[industrial]] [[average]] fell on friday after [[pfizer]] inc lt a href http [[www]] [[investor]] reuters com fullquote aspx \? ticker pfe n [[target]] stocks quickinfo fullquote gt pfe n lt a gt [[shares]] opened nearly 19 percent down on trial data for its popular arthritis drug celebrex that showed increased [[risk]] of heart attack",3.0,0.9801419973373413,"pfizer [[journalism]] [[transmits]] blue [[tokens]] down [[novel]] [[manhattan]] \( [[newsday]] \) the dow jones [[industria]] [[plea]] fell on friday after [[merck]] inc lt a href http [[web]] [[capitalists]] reuters com fullquote aspx \? ticker pfe n [[targets]] stocks quickinfo fullquote gt pfe n lt a gt [[quota]] opened nearly 19 percent down on trial data for its popular arthritis drug celebrex that showed increased [[menaces]] of heart attack","Successful"
0.0,688.0,0.0,0.0003387928009033203,"[[thailand]] to [[prosecute]] 300 [[muslims]] [[detained]] in [[deadly]] [[riot]] [[bangkok]] thai [[prime]] [[minister]] thaksin shinawatra [[said]] the [[government]] would [[prosecute]] 300 [[muslims]] [[detained]] at a [[riot]] this [[week]] that [[led]] to the [[deaths]] of 87 [[protesters]] , while another 900 would [[be]] [[released]]",0.0,0.010166764259338379,"[[tai]] to [[pursuit]] 300 [[quran]] [[pows]] in [[hitman]] [[massing]] [[thai]] thai [[elementary]] [[chairmen]] thaksin shinawatra [[mention]] the [[govt]] would [[attempts]] 300 [[qur]] [[captivity]] at a [[insubordination]] this [[chou]] that [[produced]] to the [[dies]] of 87 [[protested]] , while another 900 would [[worden]] [[disseminated]]","Failed"
3.0,106.0,3.0,0.0005607008934020996,"google founders selling off stock google founders selling off stock is this a sign that google [[stack]] is overpriced \? or does it just mean that [[since]] there is so much interest in [[google]] and its shares right now that the founders decided to sell off a big part of their holdings with the [[search]] engine dow",2.0,0.5015349388122559,"google founders selling off stock google founders selling off stock is this a sign that google [[pile]] is overpriced \? or does it just mean that [[upon]] there is so much interest in [[youtube]] and its shares right now that the founders decided to sell off a big part of their holdings with the [[seeking]] engine dow","Successful"
1.0,361.0,1.0,7.82012939453125e-05,"right [[hander]] must [[pass]] [[physical]] [[right]] [[hander]] matt [[clement]] and the [[boston]] red [[sox]] [[agreed]] [[friday]] to a three [[year]] [[deal]] in the 25 million range , [[according]] to a report on mlb",1.0,0.00044733285903930664,"right [[reliever]] must [[paso]] [[corporal]] [[bona]] [[reliever]] matt [[clemente]] and the [[pittsburgh]] red [[soriano]] [[consent]] [[hier]] to a three [[yr]] [[tackled]] in the 25 million range , [[relying]] to a report on mlb","Failed"
0.0,154.0,0.0,0.001335740089416504,"a graphic film of protest , and cries of blasphemy the director of a 10 minute [[film]] shown on dutch television hopes to draw attention to what she says is widespread but [[hidden]] violence against [[muslim]] [[women]]",1.0,0.6729783415794373,"a graphic film of protest , and cries of blasphemy the director of a 10 minute [[imaging]] shown on dutch television hopes to draw attention to what she says is widespread but [[hide]] violence against [[moslem]] [[chica]]","Successful"
0.0,409.0,0.0,0.0002307295799255371,"[[afghans]] [[rocky]] [[road]] to [[historic]] [[elections]] kalakan , [[afghanistan]] there were [[toothless]] [[old]] [[men]] , turbaned and gray [[bearded]] , and [[young]] [[men]] not yet [[old]] enough to [[shave]] there were mullahs and mujahedeen , and the [[presidential]] [[candidate]] 39 s 3 year [[old]] [[son]]",0.0,0.18574285507202148,"[[pakistanis]] [[boulder]] [[pathways]] to [[history]] [[picking]] kalakan , [[afghanis]] there were [[incompetent]] [[yesteryear]] [[humans]] , turbaned and gray [[shave]] , and [[puerile]] [[dawgs]] not yet [[vecchio]] enough to [[razor]] there were mullahs and mujahedeen , and the [[presided]] [[finalist]] 39 s 3 year [[ancestral]] [[wired]]","Failed"
2.0,274.0,2.0,0.00020903348922729492,"rate hikes by [[fed]] dull arms 39 [[luster]] 30 [[year]] [[fixed]] [[home]] [[loans]] [[remain]] appealing , but variable [[rates]] have been on the move up by sandra block if you 39 [[re]] hoping an adjustable rate mortgage will help you afford your dream house , you may want to rethink those granite countertops",3.0,0.7265769243240356,"rate hikes by [[powered]] dull arms 39 [[brightness]] 30 [[enjoyment]] [[patches]] [[households]] [[authored]] [[reside]] appealing , but variable [[pricing]] have been on the move up by sandra block if you 39 [[ri]] hoping an adjustable rate mortgage will help you afford your dream house , you may want to rethink those granite countertops","Successful"
2.0,228.0,2.0,0.00025337934494018555,"auto parts [[sector]] falls on delphi [[news]] investors sold off shares of auto parts [[makers]] [[friday]] after delphi [[corp]] issued a profit [[warning]] and said it would cut nearly 5 percent of its work [[force]] next [[year]]",3.0,0.9986189007759094,"auto parts [[domain]] falls on delphi [[journalists]] investors sold off shares of auto parts [[programmers]] [[today]] after delphi [[corporation]] issued a profit [[notification]] and said it would cut nearly 5 percent of its work [[strengths]] next [[enjoyment]]","Successful"
3.0,159.0,3.0,0.00021189451217651367,"apple to [[give]] its stores a [[mini]] me [[look]] the [[mac]] maker has [[big]] plans to expand its network of retail outlets by creating small versions of its stores",2.0,0.6580467224121094,"apple to [[pay]] its stores a [[teeny]] me [[hear]] the [[macintosh]] maker has [[monumental]] plans to expand its network of retail outlets by creating small versions of its stores","Successful"
1.0,568.0,1.0,5.9485435485839844e-05,"[[boston]] red [[sox]] [[team]] report [[september]] 24 \( sports network \) a [[sensational]] [[pitching]] [[matchup]] is on [[tap]] at fenway [[park]] this evening when [[pedro]] [[martinez]] and the boston red [[sox]] [[welcome]] [[mike]] mussina and the [[hated]] [[new]] [[york]] [[yankees]] to [[town]] for another chapter in [[baseball]] 39 s [[fiercest]] [[rivalry]]",2.0,0.5421912670135498,"[[hartford]] red [[mets]] [[appliances]] report [[sept]] 24 \( sports network \) a [[staggering]] [[pitch]] [[celtics]] is on [[leverage]] at fenway [[pak]] this evening when [[stone]] [[martins]] and the boston red [[orioles]] [[welcoming]] [[michel]] mussina and the [[despised]] [[recent]] [[ny]] [[leaguer]] to [[midtown]] for another chapter in [[dingbat]] 39 s [[bitterest]] [[competes]]","Successful"
3.0,637.0,3.0,0.0004031062126159668,"[[rocking]] the [[cradle]] of [[life]] when [[did]] [[life]] [[begin]] \? one evidential clue [[stems]] from the [[fossil]] records in western [[australia]] , although whether these [[layered]] [[sediments]] are [[biological]] or [[chemical]] [[has]] [[spawned]] a [[spirited]] [[debate]] [[oxford]] [[researcher]] , [[nicola]] [[mcloughlin]] , [[describes]] some of the [[issues]] in [[contention]]",1.0,0.6651098728179932,"[[spinning]] the [[cradles]] of [[vida]] when [[been]] [[survival]] [[onset]] \? one evidential clue [[canes]] from the [[fossils]] records in western [[o]] , although whether these [[laminate]] [[schist]] are [[bio]] or [[pharmaceuticals]] [[had]] [[spawning]] a [[enthusiastic]] [[speak]] [[cambridge]] [[research]] , [[nikolai]] [[mcguire]] , [[description]] some of the [[hassles]] in [[wrangle]]","Successful"
3.0,101.0,3.0,0.00801759958267212,"game daze 39 grand [[theft]] auto san andreas , 39 39 midway arcade lt b gt lt b gt it 39 s [[violent]] it 39 s profane and politically incorrect it 39 s packed wall to wall with tough thugs doing terrible things",2.0,0.8541361093521118,"game daze 39 grand [[robberies]] auto san andreas , 39 39 midway arcade lt b gt lt b gt it 39 s [[abrupt]] it 39 s profane and politically incorrect it 39 s packed wall to wall with tough thugs doing terrible things","Successful"
0.0,1.0,2.0,0.9807777404785156,"ban for former ahold executives dutch retailer ahold 's former chairman and its ex finance officer are barred from executive posts as part of a us fraud case settlement",2.0,0.9807777404785156,"ban for former ahold executives dutch retailer ahold 's former chairman and its ex finance officer are barred from executive posts as part of a us fraud case settlement","Skipped"
3.0,77.0,3.0,0.0023938417434692383,"governor 39 s proposal new game , same strategy if gov rod blagojevich 39 s proposal to crack down on [[violent]] video game sales sounds familiar , look no further than the man he beat to become illinois 39 chief executive",1.0,0.6649137735366821,"governor 39 s proposal new game , same strategy if gov rod blagojevich 39 s proposal to crack down on [[starck]] video game sales sounds familiar , look no further than the man he beat to become illinois 39 chief executive","Successful"
1.0,393.0,1.0,9.21487808227539e-05,"steelers [[look]] [[super]] the [[steelers]] [[have]] all the [[ingredients]] to [[make]] a [[run]] for their fifth [[super]] [[bowl]] [[title]] while the nfc [[trots]] out its [[weakest]] [[set]] of [[challengers]] in [[memory]]",1.0,0.0016894340515136719,"steelers [[gazes]] [[hyper]] the [[pats]] [[receive]] all the [[substance]] to [[engender]] a [[runs]] for their fifth [[wondrous]] [[copa]] [[titles]] while the nfc [[canter]] out its [[slightest]] [[game]] of [[enemies]] in [[reminiscence]]","Failed"
0.0,777.0,0.0,0.00021117925643920898,"chechens [[vote]] for [[new]] [[leader]] , ' [[bomber]] ' [[kills]] self znamenskoye , [[russia]] \( reuters \) chechens [[voted]] [[sunday]] for a [[new]] [[president]] in a [[tense]] [[election]] , but [[many]] [[doubted]] the [[moscow]] [[backed]] [[police]] [[officer]] who was [[set]] to [[win]] would manage to [[stamp]] out [[rebellion]] in the [[turbulent]] [[region]]",0.0,0.011635541915893555,"chechens [[passed]] for [[novel]] [[fuhrer]] , ' [[bombings]] ' [[slaying]] self znamenskoye , [[ukrainians]] \( reuters \) chechens [[passed]] [[saturdays]] for a [[youngest]] [[chief]] in a [[taut]] [[chosen]] , but [[untold]] [[stabbed]] the [[novgorod]] [[predicated]] [[detective]] [[gendarmes]] who was [[gaming]] to [[finalist]] would manage to [[postmarks]] out [[mutineers]] in the [[frenzied]] [[county]]","Failed"
0.0,468.0,0.0,0.00022429227828979492,"france [[criticizes]] [[iraq]] [[hostage]] mediators [[france]] [[has]] [[criticized]] unofficial negotiators for [[complicating]] [[release]] [[efforts]] for [[two]] [[french]] [[hostages]] [[held]] in [[iraq]] , the bbc [[reported]] [[saturday]]",0.0,0.021405279636383057,"france [[criticizing]] [[iranian]] [[abduction]] mediators [[francie]] [[hectares]] [[criticizing]] unofficial negotiators for [[sophistication]] [[freeing]] [[initiatives]] for [[three]] [[englishman]] [[abducted]] [[organizing]] in [[pentagon]] , the bbc [[notifying]] [[sat]]","Failed"
3.0,158.0,3.0,0.00022095441818237305,"[[photo]] sony 's locationfree tvs the electronics maker 's wireless television set emphasizes [[advances]] in the boob [[tube]]",2.0,0.7723197937011719,"[[portrayal]] sony 's locationfree tvs the electronics maker 's wireless television set emphasizes [[grew]] in the boob [[floater]]","Successful"
3.0,167.0,3.0,0.0023665428161621094,"high tech start up strives for open source [[compatibility]] sourcelabs could create some buzz because of its [[pedigree]] team of founders the [[company]] is led by chief executive byron [[sebastian]] , a former [[executive]] at san jose 39 s bea systems , who founded the company in spring",2.0,0.5004911422729492,"high tech start up strives for open source [[constancy]] sourcelabs could create some buzz because of its [[originated]] team of founders the [[firm]] is led by chief executive byron [[nunez]] , a former [[executes]] at san jose 39 s bea systems , who founded the company in spring","Successful"
3.0,288.0,3.0,0.0005450844764709473,"ibm [[adds]] midrange [[server]] to eserver [[lineup]] the [[new]] ibm power5 eserver i5 550 also features [[higher]] [[performance]] and [[new]] virtualization capabilities that [[allow]] it to run [[multiple]] operating systems at once on separate partitions",2.0,0.5662825107574463,"ibm [[totaled]] midrange [[waiters]] to eserver [[shaping]] the [[ny]] ibm power5 eserver i5 550 also features [[upstairs]] [[effectiveness]] and [[nueva]] virtualization capabilities that [[activating]] it to run [[umpteen]] operating systems at once on separate partitions","Successful"
0.0,173.0,0.0,0.0004649162292480469,"south koreans say secret work refined [[uranium]] south [[korea]] [[admitted]] that a [[group]] of its nuclear [[scientists]] secretly produced a small amount of near weapons grade [[uranium]]",3.0,0.6599603891372681,"south koreans say secret work refined [[yellowcake]] south [[corrie]] [[countenance]] that a [[stencil]] of its nuclear [[sciences]] secretly produced a small amount of near weapons grade [[neutron]]","Successful"
1.0,251.0,1.0,5.888938903808594e-05,"safin , petrova upset in kremlin [[cup]] radek stepanek of the czech [[republic]] [[pulled]] off a major [[upset]] wednesday , [[eliminating]] [[top]] [[seeded]] marat safin 7 6 \( 8 \) , 4 6 , 6 3 on the russian 39 s [[home]] [[turf]] in the second round of the us 2",2.0,0.7697765231132507,"safin , petrova upset in kremlin [[coffeemaker]] radek stepanek of the czech [[democracy]] [[extracts]] off a major [[distressed]] wednesday , [[disposition]] [[seniors]] [[preset]] marat safin 7 6 \( 8 \) , 4 6 , 6 3 on the russian 39 s [[housing]] [[grasses]] in the second round of the us 2","Successful"
